order_date,item_code,quality
2023-03-31,EH065,63
2023-10-18,EH065,16
2021-07-18,EH065,2
2024-05-08,EH065,40
2021-05-14,EH065,12
2021-08-22,EH065,5
2023-07-26,EH065,6
2023-04-25,EH065,42
2023-08-17,EH065,14
2022-11-14,EH065,31
2022-08-17,EH065,17
2021-12-20,EH065,36
2023-08-24,EH065,12
2023-02-17,EH065,17
2023-03-08,EH065,49
2024-06-04,EH065,7
2023-12-18,EH065,74
2024-04-29,EH065,10
2023-10-03,EH065,5
2022-06-16,EH065,12
2021-07-28,EH065,6
2023-09-28,EH065,47
2021-10-02,EH065,6
2022-03-12,EH065,70
2023-11-10,EH065,15
2024-03-15,EH065,12
2021-05-29,EH065,30
2022-05-12,EH065,22
2022-10-31,EH065,20
2024-01-19,EH065,23
2022-09-15,EH065,52
2022-03-16,EH065,39
2022-07-07,EH065,25
2023-01-17,EH065,29
2021-08-29,EH065,7
2021-05-31,EH065,4
2021-12-29,EH065,16
2021-12-08,EH065,20
2024-03-28,EH065,34
2021-06-02,EH065,41
2023-03-02,EH065,32
2023-12-28,EH065,8
2023-05-31,EH065,5
2024-07-03,EH065,8
2024-01-13,EH065,20
2023-07-11,EH065,18
2021-07-05,EH065,2
2023-12-27,EH065,17
2022-07-29,EH065,62
2024-01-25,EH065,73
2024-01-02,EH065,15
2021-09-21,EH065,19
2024-02-19,EH065,15
2022-06-22,EH065,25
2023-09-20,EH065,14
2021-08-05,EH065,19
2022-12-22,EH065,57
2022-11-17,EH065,38
2022-02-23,EH065,17
2023-02-09,EH065,2
2021-10-08,EH065,5
2022-01-13,EH065,5
2021-12-16,EH065,20
2024-04-26,EH065,118
2022-12-21,EH065,31
2022-05-31,EH065,14
2023-01-12,EH065,162
2021-11-25,EH065,38
2023-01-03,EH065,16
2024-05-17,EH065,4
2021-06-23,EH065,21
2022-01-10,EH065,32
2024-04-16,EH065,6
2021-11-12,EH065,10
2023-07-07,EH065,5
2022-03-08,EH065,30
2023-03-13,EH065,2
2023-06-14,EH065,18
2022-06-28,EH065,59
2023-11-09,EH065,41
2023-12-16,EH065,100
2021-08-24,EH065,6
2023-10-15,EH065,26
2024-03-05,EH065,45
2023-09-19,EH065,6
2022-10-08,EH065,15
2023-10-02,EH065,21
2024-02-03,EH065,20
2021-07-27,EH065,18
2022-02-27,EH065,4
2021-11-15,EH065,6
2023-02-13,EH065,29
2021-07-17,EH065,7
2022-02-11,EH065,17
2024-04-20,EH065,3
2024-03-02,EH065,12
2021-07-08,EH065,12
2021-09-16,EH065,5
2024-05-27,EH065,32
2023-11-22,EH065,19
2022-10-19,EH065,17
2021-09-17,EH065,6
2023-11-15,EH065,34
2023-06-11,EH065,5
2024-05-14,EH065,3
2023-06-26,EH065,38
2021-12-31,EH065,16
2023-11-29,EH065,5
2023-07-20,EH065,21
2022-06-11,EH065,5
2023-04-26,EH065,22
2022-10-11,EH065,11
2023-06-28,EH065,7
2022-07-06,EH065,1
2023-02-02,EH065,2
2023-11-30,EH065,1
2023-08-02,EH065,22
2021-07-19,EH065,11
2022-10-12,EH065,68
2022-08-05,EH065,77
2023-10-06,EH065,10
2023-12-26,EH065,29
2021-07-07,EH065,19
2023-06-25,EH065,7
2021-11-13,EH065,10
2023-05-08,EH065,21
2023-08-07,EH065,10
2022-09-09,EH065,8
2022-05-14,EH065,10
2022-09-20,EH065,51
2022-09-12,EH065,25
2023-08-16,EH065,16
2022-02-17,EH065,36
2022-08-23,EH065,49
2024-01-05,EH065,42
2022-03-09,EH065,10
2022-11-11,EH065,15
2022-12-17,EH065,6
2023-12-04,EH065,9
2022-05-09,EH065,27
2023-08-29,EH065,18
2024-03-22,EH065,77
2024-01-16,EH065,8
2023-06-18,EH065,6
2022-08-25,EH065,72
2023-06-02,EH065,10
2022-08-14,EH065,5
2023-08-03,EH065,1
2024-04-19,EH065,29
2022-02-09,EH065,15
2021-12-30,EH065,76
2023-02-27,EH065,219
2021-09-01,EH065,5
2024-01-15,EH065,17
2023-02-04,EH065,10
2023-04-12,EH065,15
2022-05-03,EH065,2
2024-02-24,EH065,10
2022-07-25,EH065,67
2021-05-12,EH065,11
2023-01-09,EH065,29
2023-04-06,EH065,16
2021-11-09,EH065,14
2023-09-13,EH065,15
2023-02-28,EH065,16
2023-09-25,EH065,172
2024-04-25,EH065,5
2023-02-06,EH065,21
2024-04-01,EH065,23
2023-06-29,EH065,93
2024-03-24,EH065,11
2021-07-11,EH065,5
2024-01-17,EH065,21
2021-10-04,EH065,12
2023-02-01,EH065,80
2023-03-29,EH065,10
2021-05-24,EH065,5
2021-12-07,EH065,7
2022-04-01,EH065,50
2023-12-22,EH065,24
2022-06-24,EH065,59
2024-05-15,EH065,1
2022-11-04,EH065,13
2023-01-13,EH065,39
2022-04-29,EH065,70
2021-05-06,EH065,24
2021-08-19,EH065,6
2022-12-26,EH065,62
2023-12-01,EH065,12
2023-02-03,EH065,11
2024-04-14,EH065,10
2022-04-04,EH065,26
2021-09-20,EH065,13
2022-11-25,EH065,26
2023-09-09,EH065,3
2021-12-06,EH065,11
2022-01-12,EH065,121
2021-08-23,EH065,5
2023-08-05,EH065,50
2022-07-04,EH065,26
2021-09-08,EH065,20
2023-09-06,EH065,14
2022-05-16,EH065,58
2023-04-14,EH065,13
2024-01-09,EH065,15
2022-11-09,EH065,18
2022-01-22,EH065,5
2022-05-27,EH065,51
2024-03-06,EH065,13
2023-04-21,EH065,5
2022-06-29,EH065,261
2022-06-06,EH065,14
2022-11-26,EH065,10
2021-09-23,EH065,6
2023-09-29,EH065,67
2023-09-21,EH065,1
2021-10-21,EH065,11
2023-05-13,EH065,3
2022-12-16,EH065,27
2022-11-16,EH065,20
2021-06-07,EH065,13
2023-04-24,EH065,37
2023-12-29,EH065,16
2023-06-24,EH065,16
2023-10-27,EH065,12
2024-05-06,EH065,19
2022-01-18,EH065,126
2022-07-16,EH065,5
2022-07-28,EH066,57
2023-02-17,EH066,251
2021-12-09,EH066,36
2022-07-07,EH066,94
2021-06-23,EH066,22
2023-09-14,EH066,17
2024-03-11,EH066,134
2022-01-19,EH066,24
2022-02-14,EH066,25
2023-08-10,EH066,77
2022-02-13,EH066,2
2023-07-17,EH066,30
2023-04-02,EH066,22
2022-03-29,EH066,20
2022-01-17,EH066,39
2024-02-26,EH066,33
2022-03-10,EH066,119
2024-05-28,EH066,46
2023-03-13,EH066,70
2023-09-30,EH066,107
2022-03-21,EH066,47
2022-02-17,EH066,16
2022-10-17,EH066,66
2024-01-20,EH066,17
2022-09-22,EH066,201
2023-02-03,EH066,99
2022-03-07,EH066,75
2021-10-19,EH066,16
2023-08-09,EH066,22
2022-03-15,EH066,73
2022-12-12,EH066,102
2022-10-31,EH066,68
2023-07-15,EH066,8
2023-03-20,EH066,46
2021-08-28,EH066,9
2024-01-29,EH066,129
2024-03-07,EH066,45
2021-07-17,EH066,3
2024-04-05,EH066,18
2023-11-19,EH066,32
2022-10-06,EH066,116
2022-08-19,EH066,59
2024-02-27,EH066,119
2022-12-16,EH066,101
2022-06-26,EH066,4
2023-03-12,EH066,2
2023-09-17,EH066,32
2024-05-20,EH066,10
2022-08-10,EH066,51
2023-02-27,EH066,233
2023-01-11,EH066,105
2024-06-23,EH066,66
2021-07-26,EH066,133
2022-05-14,EH066,23
2021-12-23,EH066,208
2024-04-09,EH066,5
2022-09-09,EH066,111
2021-08-12,EH066,17
2023-04-18,EH066,33
2022-12-07,EH066,137
2022-12-09,EH066,77
2023-07-19,EH066,14
2023-01-10,EH066,63
2021-05-10,EH066,57
2022-12-20,EH066,373
2024-03-26,EH066,182
2022-07-23,EH066,6
2023-05-01,EH066,2
2022-11-27,EH066,65
2023-12-04,EH066,60
2022-06-16,EH066,98
2023-01-04,EH066,108
2023-01-29,EH066,3
2021-08-23,EH066,5
2022-11-30,EH066,114
2023-10-28,EH066,7
2023-12-08,EH066,20
2024-05-06,EH066,37
2022-04-06,EH066,82
2024-04-22,EH066,51
2022-10-08,EH066,36
2021-08-18,EH066,4
2023-08-14,EH066,20
2022-09-23,EH066,92
2023-01-02,EH066,20
2023-04-12,EH066,74
2022-01-20,EH066,30
2022-04-05,EH066,14
2022-12-10,EH066,22
2024-03-28,EH066,449
2024-03-27,EH066,346
2021-05-28,EH066,3
2023-10-11,EH066,46
2024-03-25,EH066,353
2023-07-11,EH066,34
2023-04-04,EH066,45
2022-07-12,EH066,80
2021-11-19,EH066,28
2023-03-09,EH066,36
2024-04-13,EH066,12
2022-08-15,EH066,184
2021-09-22,EH066,27
2023-12-25,EH066,201
2023-02-23,EH066,314
2021-10-18,EH066,55
2022-05-29,EH066,33
2022-09-12,EH066,166
2021-07-23,EH066,10
2022-10-22,EH066,17
2021-10-20,EH066,11
2022-08-13,EH066,23
2023-03-04,EH066,14
2022-07-15,EH066,105
2023-11-08,EH066,95
2022-10-23,EH066,10
2021-12-30,EH066,31
2021-05-04,EH066,347
2024-03-01,EH066,27
2024-04-01,EH066,31
2022-08-17,EH066,77
2022-10-05,EH066,86
2022-09-24,EH066,37
2021-10-21,EH066,9
2021-09-27,EH066,11
2024-05-27,EH066,74
2022-10-21,EH066,136
2021-10-06,EH066,14
2022-04-01,EH066,8
2021-03-25,EH066,194
2022-11-23,EH066,366
2022-12-03,EH066,2
2022-11-10,EH066,157
2022-03-13,EH066,5
2021-10-29,EH066,3
2024-07-03,EH066,13
2023-05-27,EH066,20
2024-05-02,EH066,24
2023-04-06,EH066,17
2023-10-02,EH066,48
2023-04-07,EH066,113
2022-04-26,EH066,58
2022-10-15,EH066,10
2022-07-20,EH066,49
2024-05-15,EH066,46
2024-04-07,EH066,10
2023-08-11,EH066,48
2023-10-14,EH066,2
2022-02-12,EH066,11
2024-04-26,EH066,41
2023-12-03,EH066,5
2023-04-27,EH066,33
2024-02-16,EH066,278
2023-07-20,EH066,16
2022-04-08,EH066,16
2023-01-17,EH066,32
2022-06-01,EH066,58
2024-03-21,EH066,209
2023-10-16,EH066,38
2021-06-01,EH066,66
2021-11-04,EH066,5
2023-09-20,EH066,14
2022-07-11,EH066,76
2023-07-05,EH066,7
2023-04-13,EH066,19
2024-06-28,EH066,316
2023-03-21,EH066,29
2024-04-25,EH066,38
2021-10-11,EH066,29
2023-01-30,EH066,80
2024-01-15,EH066,91
2023-04-19,EH066,62
2021-09-30,EH066,45
2022-08-23,EH066,70
2021-12-20,EH066,80
2023-03-08,EH066,36
2023-06-23,EH066,19
2021-08-31,EH066,12
2023-06-16,EH066,87
2022-02-11,EH066,26
2024-05-09,EH066,36
2021-11-18,EH066,3
2021-07-24,EH066,3
2022-01-09,EH066,12
2023-12-17,EH066,20
2021-10-31,EH066,2
2023-01-28,EH066,66
2022-03-03,EH066,27
2021-10-04,EH066,20
2022-01-15,EH066,8
2023-05-30,EH066,35
2024-01-13,EH066,10
2022-06-22,EH066,86
2024-02-03,EH066,9
2024-01-12,EH066,63
2023-03-11,EH066,5
2022-09-25,EH066,3
2023-04-21,EH066,48
2023-11-23,EH066,16
2023-03-30,EH066,90
2023-07-14,EH066,12
2024-01-09,EH066,47
2022-03-30,EH066,112
2024-04-20,EH066,11
2021-12-01,EH066,30
2023-05-22,EH066,65
2022-09-07,EH066,110
2022-11-03,EH066,227
2021-07-19,EH066,43
2023-02-09,EH066,42
2022-04-07,EH066,70
2023-03-28,EH066,71
2021-10-07,EH066,14
2024-05-18,EH066,10
2024-06-11,EH066,34
2023-02-18,EH066,37
2023-05-31,EH066,47
2023-09-12,EH066,43
2022-08-26,EH066,51
2021-06-06,EH066,6
2022-05-10,EH066,99
2022-11-17,EH066,189
2023-12-28,EH066,66
2022-07-19,EH066,44
2022-06-06,EH066,90
2021-12-06,EH066,6
2023-02-21,EH066,57
2021-11-11,EH066,15
2023-12-22,EH066,147
2024-06-21,EH066,12
2023-07-06,EH066,70
2023-05-15,EH066,96
2021-10-16,EH066,11
2023-06-19,EH066,272
2023-03-03,EH066,25
2021-10-17,EH066,5
2022-06-05,EH066,27
2021-06-28,EH066,283
2021-09-28,EH066,8
2021-07-13,EH066,14
2023-02-20,EH066,103
2021-08-24,EH066,13
2023-08-27,EH066,5
2024-04-12,EH066,34
2023-06-07,EH066,58
2022-04-21,EH066,55
2023-11-25,EH066,1
2021-10-03,EH066,3
2022-06-30,EH066,202
2021-05-26,EH066,140
2023-06-02,EH066,103
2021-09-16,EH066,8
2023-04-03,EH066,96
2023-10-26,EH066,48
2022-10-04,EH066,161
2022-10-14,EH066,100
2022-07-17,EH066,10
2021-08-10,EH066,16
2023-11-28,EH066,101
2021-06-03,EH066,3
2022-09-29,EH066,212
2023-12-14,EH066,78
2023-05-16,EH066,36
2022-08-14,EH066,4
2024-06-06,EH066,13
2023-07-24,EH066,108
2024-01-24,EH066,78
2023-11-14,EH066,131
2024-03-30,EH066,536
2023-08-17,EH066,27
2022-04-13,EH066,65
2022-01-07,EH066,20
2021-11-28,EH066,1
2022-11-18,EH066,105
2022-07-03,EH066,20
2022-04-29,EH066,260
2021-11-23,EH066,25
2023-04-14,EH066,62
2022-11-06,EH066,10
2022-06-12,EH066,6
2023-10-31,EH066,85
2024-06-26,EH066,189
2024-05-10,EH066,36
2023-08-07,EH066,59
2022-07-21,EH066,48
2022-09-08,EH066,111
2023-05-23,EH066,47
2021-09-07,EH066,39
2022-06-07,EH066,92
2022-02-18,EH066,32
2022-12-26,EH066,223
2023-06-11,EH066,10
2021-05-19,EH066,7
2023-03-07,EH066,57
2023-06-14,EH066,40
2021-12-24,EH066,156
2021-11-10,EH066,13
2024-02-28,EH066,157
2022-06-13,EH066,152
2023-11-03,EH066,23
2023-09-28,EH066,123
2022-10-18,EH066,172
2023-04-11,EH066,9
2023-01-19,EH066,12
2021-06-04,EH066,29
2021-08-29,EH066,2
2021-06-09,EH066,33
2022-08-21,EH066,5
2022-12-18,EH066,5
2024-02-04,EH066,20
2024-05-29,EH066,86
2022-11-20,EH066,9
2021-11-26,EH066,28
2024-05-03,EH066,4
2023-05-26,EH066,32
2022-10-20,EH066,107
2021-11-05,EH066,12
2023-06-22,EH066,44
2022-05-27,EH066,162
2022-11-22,EH066,215
2024-01-30,EH066,166
2022-11-25,EH066,45
2023-04-08,EH066,4
2023-03-02,EH066,91
2022-03-14,EH066,43
2023-01-12,EH066,381
2024-05-14,EH066,30
2021-07-09,EH066,3
2024-07-02,EH066,8
2024-06-18,EH066,21
2022-07-22,EH066,93
2022-12-06,EH066,188
2023-11-11,EH066,12
2023-06-01,EH066,68
2022-09-20,EH066,198
2023-01-27,EH066,27
2023-09-06,EH066,88
2022-05-20,EH066,123
2023-05-05,EH066,46
2024-03-13,EH066,165
2023-08-12,EH066,17
2023-03-25,EH066,45
2022-08-06,EH066,21
2023-05-08,EH066,104
2024-06-24,EH066,404
2024-03-12,EH066,28
2022-12-21,EH066,96
2021-10-15,EH066,8
2023-11-09,EH066,39
2021-07-07,EH066,10
2023-07-13,EH066,29
2023-01-06,EH066,62
2023-05-11,EH066,40
2021-09-08,EH066,19
2021-09-12,EH066,11
2022-04-28,EH066,23
2022-12-23,EH066,422
2023-10-25,EH066,56
2024-06-05,EH066,63
2023-01-05,EH066,146
2021-08-02,EH066,6
2022-07-26,EH066,85
2021-11-12,EH066,27
2021-12-16,EH066,81
2023-10-05,EH066,85
2023-11-29,EH066,70
2021-06-29,EH066,72
2022-02-10,EH066,76
2022-07-08,EH066,38
2023-02-01,EH066,82
2022-07-24,EH066,5
2022-11-04,EH066,117
2022-08-07,EH066,42
2022-10-11,EH066,107
2022-02-24,EH066,104
2024-01-16,EH066,200
2023-10-13,EH066,98
2024-01-04,EH066,18
2023-09-27,EH066,82
2022-09-18,EH066,7
2022-04-25,EH066,142
2022-01-14,EH066,45
2024-06-07,EH066,23
2024-05-21,EH066,43
2023-09-19,EH066,88
2024-05-01,EH066,2
2023-09-13,EH066,54
2022-12-27,EH066,174
2022-12-17,EH066,65
2022-09-10,EH066,20
2023-08-22,EH066,61
2024-01-22,EH066,67
2023-11-18,EH066,2
2023-01-16,EH066,335
2024-02-19,EH066,97
2023-01-31,EH066,94
2022-02-22,EH066,45
2021-11-03,EH066,27
2022-12-15,EH066,365
2021-06-12,EH066,2
2023-08-16,EH066,162
2021-10-09,EH066,38
2023-12-07,EH066,47
2023-12-10,EH066,5
2023-01-03,EH066,31
2024-04-17,EH066,21
2021-11-02,EH066,15
2022-05-22,EH066,20
2023-09-29,EH066,147
2021-07-21,EH066,9
2024-02-22,EH066,79
2024-02-24,EH066,30
2022-11-09,EH066,99
2023-10-23,EH066,110
2021-05-18,EH066,35
2022-01-12,EH066,58
2022-06-19,EH066,5
2023-08-05,EH066,2
2024-06-03,EH066,18
2022-05-28,EH066,25
2021-09-29,EH066,60
2024-06-19,EH066,7
2024-02-20,EH066,70
2023-09-23,EH066,10
2024-01-03,EH066,76
2022-07-14,EH066,64
2022-04-12,EH066,54
2024-05-07,EH066,31
2021-06-15,EH066,6
2022-01-11,EH066,47
2023-10-09,EH066,97
2021-12-22,EH066,171
2022-07-09,EH066,15
2021-08-05,EH066,34
2023-11-05,EH066,18
2023-09-05,EH066,66
2022-06-23,EH066,133
2024-01-31,EH066,108
2021-05-17,EH066,48
2022-03-02,EH066,22
2022-06-28,EH066,347
2021-09-15,EH066,37
2022-01-22,EH066,27
2024-01-10,EH066,71
2023-06-15,EH066,74
2023-11-01,EH066,67
2024-03-10,EH066,5
2023-07-21,EH066,15
2024-04-23,EH066,44
2023-07-07,EH066,17
2023-09-22,EH066,2
2023-10-12,EH066,52
2023-07-25,EH066,28
2022-10-10,EH066,208
2021-09-20,EH066,92
2023-03-24,EH066,21
2024-05-31,EH066,28
2023-02-25,EH066,10
2024-06-22,EH066,3
2023-02-04,EH066,52
2023-01-13,EH066,173
2022-01-27,EH066,10
2022-10-25,EH066,163
2021-05-15,EH066,3
2023-07-23,EH066,1
2022-09-05,EH066,113
2021-11-01,EH066,134
2023-05-18,EH066,33
2022-09-28,EH066,282
2024-01-08,EH066,78
2021-07-14,EH066,5
2024-05-16,EH066,79
2023-05-04,EH066,92
2023-02-28,EH066,172
2022-01-08,EH066,23
2022-05-13,EH066,97
2021-11-22,EH066,20
2022-12-05,EH066,224
2024-05-23,EH066,30
2022-07-25,EH066,150
2022-11-16,EH066,107
2022-06-02,EH066,85
2023-10-04,EH066,61
2023-11-13,EH066,107
2022-11-07,EH066,92
2022-08-27,EH066,50
2022-08-09,EH066,87
2024-01-07,EH066,20
2021-11-16,EH066,18
2024-05-13,EH066,46
2022-12-24,EH066,34
2023-02-16,EH066,10
2022-04-22,EH066,215
2022-05-12,EH066,91
2023-02-15,EH066,99
2022-10-03,EH066,96
2022-09-27,EH066,425
2023-02-14,EH066,53
2023-05-10,EH066,74
2022-09-06,EH066,49
2022-06-04,EH066,16
2023-07-01,EH066,1
2022-08-12,EH066,22
2023-09-16,EH066,18
2022-03-24,EH066,120
2021-12-27,EH066,43
2022-03-08,EH066,32
2022-09-01,EH066,6
2024-06-20,EH066,27
2021-05-03,EH066,142
2021-07-05,EH066,30
2024-06-25,EH066,126
2022-12-13,EH066,67
2021-06-10,EH066,9
2024-03-02,EH066,10
2021-06-02,EH066,93
2021-06-08,EH066,44
2023-03-06,EH066,114
2022-01-05,EH066,32
2022-10-26,EH066,53
2021-09-24,EH066,63
2021-06-11,EH066,40
2024-04-19,EH066,21
2021-09-10,EH066,35
2022-07-02,EH066,100
2021-08-19,EH066,2
2022-05-07,EH066,5
2022-04-20,EH066,28
2023-04-17,EH066,65
2021-12-18,EH066,25
2022-06-14,EH066,172
2021-06-20,EH066,1
2021-12-13,EH066,12
2022-05-15,EH066,73
2023-11-06,EH066,201
2023-07-12,EH066,35
2022-10-16,EH066,26
2022-08-08,EH066,95
2022-11-24,EH066,80
2022-08-31,EH066,71
2023-12-13,EH066,25
2023-08-03,EH066,2
2022-03-11,EH066,46
2023-02-11,EH066,24
2021-09-21,EH066,10
2022-09-03,EH066,1
2021-10-05,EH066,58
2023-06-04,EH066,10
2024-03-29,EH066,551
2023-06-12,EH066,41
2024-05-04,EH066,2
2023-08-15,EH066,11
2022-09-13,EH066,132
2021-06-27,EH066,10
2021-07-04,EH066,10
2021-10-23,EH066,5
2024-04-27,EH066,7
2023-09-15,EH066,36
2023-04-24,EH066,320
2022-10-19,EH066,151
2021-08-01,EH066,6
2023-11-02,EH066,36
2021-12-07,EH066,21
2022-02-08,EH066,44
2022-05-18,EH066,162
2022-06-21,EH066,199
2024-03-16,EH066,28
2023-03-10,EH066,57
2023-11-15,EH066,153
2022-03-16,EH066,38
2021-11-08,EH066,71
2024-06-08,EH066,20
2022-01-25,EH066,65
2023-06-24,EH066,231
2022-10-29,EH066,40
2024-04-29,EH066,108
2023-07-10,EH066,20
2021-11-24,EH066,32
2021-06-25,EH066,22
2023-04-23,EH066,1
2021-11-25,EH066,32
2022-03-23,EH066,38
2024-06-29,EH066,427
2023-12-26,EH066,73
2023-04-16,EH066,20
2024-03-15,EH066,69
2023-11-27,EH066,60
2024-02-05,EH066,47
2024-04-08,EH066,33
2021-12-10,EH066,65
2022-06-15,EH066,650
2021-07-22,EH066,7
2022-10-13,EH066,144
2021-05-14,EH066,62
2021-10-26,EH066,69
2022-12-02,EH066,114
2022-10-28,EH066,32
2021-07-02,EH066,8
2023-09-08,EH066,94
2022-05-23,EH066,151
2021-12-31,EH066,215
2022-02-15,EH066,10
2021-08-06,EH066,7
2022-05-05,EH066,56
2021-07-16,EH066,31
2021-08-26,EH066,20
2024-02-15,EH066,213
2023-06-21,EH066,66
2021-12-02,EH066,12
2021-07-18,EH066,2
2021-08-27,EH066,6
2024-06-10,EH066,10
2023-07-30,EH066,20
2023-12-20,EH066,120
2021-12-08,EH066,24
2023-03-15,EH066,57
2023-10-18,EH066,56
2022-08-03,EH066,93
2022-12-04,EH066,82
2021-12-14,EH066,64
2023-12-16,EH066,6
2022-05-26,EH066,49
2023-07-04,EH066,36
2022-07-29,EH066,117
2021-09-13,EH066,61
2023-10-24,EH066,104
2021-08-09,EH066,15
2021-08-25,EH066,6
2022-02-28,EH066,578
2023-06-03,EH066,4
2024-07-05,EH066,127
2022-05-30,EH066,121
2023-02-08,EH066,56
2022-04-23,EH066,58
2022-11-14,EH066,510
2023-05-29,EH066,53
2023-06-06,EH066,33
2022-01-04,EH066,47
2022-11-29,EH066,141
2021-06-16,EH066,35
2023-07-28,EH066,24
2023-02-06,EH066,124
2021-10-12,EH066,8
2022-09-11,EH066,5
2022-08-05,EH066,118
2023-08-30,EH066,45
2022-07-30,EH066,55
2024-05-30,EH066,16
2024-01-26,EH066,201
2023-01-07,EH066,11
2022-02-26,EH066,24
2021-09-06,EH066,61
2022-02-09,EH066,47
2023-08-31,EH066,195
2023-10-20,EH066,34
2023-06-05,EH066,53
2024-07-04,EH066,18
2024-02-02,EH066,100
2022-11-02,EH066,242
2022-08-11,EH066,20
2022-10-30,EH066,1
2023-12-02,EH066,1
2023-09-09,EH066,52
2024-01-27,EH066,30
2024-02-29,EH066,168
2024-06-13,EH066,69
2024-06-17,EH066,74
2021-07-20,EH066,2
2022-04-11,EH066,7
2023-09-07,EH066,144
2022-02-19,EH066,16
2024-03-23,EH066,99
2022-01-13,EH066,21
2021-09-14,EH066,27
2022-10-01,EH066,20
2022-05-31,EH066,155
2023-01-08,EH066,4
2022-08-18,EH066,55
2022-10-27,EH066,50
2021-11-27,EH066,5
2023-08-28,EH066,35
2021-05-24,EH066,20
2023-05-28,EH066,2
2021-10-08,EH066,22
2022-06-20,EH066,115
2024-03-19,EH066,202
2023-06-09,EH066,50
2023-06-28,EH066,174
2021-12-15,EH066,2
2022-04-18,EH066,19
2023-12-12,EH066,37
2021-12-19,EH066,10
2023-09-25,EH066,182
2022-11-01,EH066,311
2023-08-18,EH066,13
2023-11-17,EH066,162
2024-01-06,EH066,21
2021-08-17,EH066,21
2024-02-17,EH066,8
2023-12-24,EH066,14
2023-03-19,EH066,1
2024-07-01,EH066,17
2024-04-11,EH066,14
2023-02-13,EH066,79
2024-05-17,EH066,27
2022-07-27,EH066,146
2023-05-17,EH066,94
2022-06-29,EH066,195
2023-11-07,EH066,113
2021-09-18,EH066,5
2022-05-11,EH066,71
2022-07-18,EH066,99
2021-05-07,EH066,48
2024-04-24,EH066,67
2023-03-23,EH066,97
2023-04-09,EH066,10
2021-12-28,EH066,69
2023-05-25,EH066,36
2021-08-13,EH066,9
2022-05-16,EH066,208
2022-02-21,EH066,58
2024-01-23,EH066,187
2024-06-27,EH066,330
2024-01-28,EH066,35
2021-05-13,EH066,19
2022-04-14,EH066,165
2023-05-07,EH066,20
2024-03-24,EH066,3
2024-07-06,EH066,1
2021-07-30,EH066,4
2022-05-03,EH066,59
2021-08-16,EH066,6
2023-11-16,EH066,17
2021-05-06,EH066,8
2022-01-26,EH066,37
2022-08-29,EH066,182
2024-02-21,EH066,122
2023-08-23,EH066,83
2022-02-25,EH066,46
2022-03-22,EH066,30
2023-02-02,EH066,224
2023-02-07,EH066,149
2023-02-22,EH066,112
2022-07-06,EH066,68
2022-07-16,EH066,119
2024-04-03,EH066,22
2022-09-17,EH066,77
2022-09-30,EH066,253
2023-08-20,EH066,21
2021-08-03,EH066,10
2021-12-12,EH066,4
2021-05-22,EH066,9
2022-12-08,EH066,202
2024-03-14,EH066,86
2021-07-28,EH066,6
2022-11-12,EH066,29
2024-04-04,EH066,13
2021-06-22,EH066,55
2024-02-25,EH066,181
2023-03-14,EH066,50
2021-05-12,EH066,183
2023-05-13,EH066,11
2023-09-04,EH066,10
2024-06-12,EH066,49
2023-08-24,EH066,5
2022-09-16,EH066,74
2022-07-04,EH066,107
2021-06-17,EH066,6
2021-10-14,EH066,30
2023-03-17,EH066,63
2023-07-18,EH066,99
2024-01-14,EH066,7
2023-05-19,EH066,23
2021-08-11,EH066,3
2023-12-19,EH066,149
2021-09-09,EH066,16
2021-10-10,EH066,7
2021-12-25,EH066,20
2024-03-08,EH066,30
2022-02-23,EH066,40
2022-12-19,EH066,76
2023-09-10,EH066,5
2021-11-06,EH066,10
2023-09-18,EH066,148
2022-04-19,EH066,158
2024-06-04,EH066,26
2022-10-09,EH066,1
2023-08-19,EH066,5
2023-08-08,EH066,149
2021-10-30,EH066,5
2022-12-29,EH066,158
2022-08-25,EH066,58
2023-10-03,EH066,15
2021-07-08,EH066,33
2023-06-08,EH066,40
2023-06-30,EH066,345
2024-05-08,EH066,35
2021-05-11,EH066,140
2023-06-27,EH066,170
2023-10-27,EH066,31
2023-04-20,EH066,26
2021-06-30,EH066,184
2022-09-26,EH066,103
2024-06-14,EH066,2
2021-09-17,EH066,13
2022-11-19,EH066,27
2023-03-16,EH066,44
2021-06-24,EH066,1196
2022-06-24,EH066,68
2023-12-29,EH066,172
2022-03-28,EH066,270
2022-09-04,EH066,35
2024-05-22,EH066,36
2023-10-19,EH066,45
2023-02-12,EH066,10
2024-03-05,EH066,33
2023-05-20,EH066,56
2023-09-24,EH066,1
2022-05-19,EH066,43
2024-03-18,EH066,7
2024-03-22,EH066,512
2022-11-21,EH066,105
2023-05-12,EH066,33
2023-07-31,EH066,107
2023-10-17,EH066,89
2023-10-10,EH066,41
2023-08-26,EH066,10
2022-06-11,EH066,200
2023-01-18,EH066,5
2021-09-01,EH066,30
2022-09-14,EH066,144
2021-09-23,EH066,5
2021-06-14,EH066,17
2023-03-22,EH066,179
2021-08-20,EH066,24
2021-07-01,EH066,2
2024-01-05,EH066,50
2023-10-29,EH066,3
2022-11-11,EH066,247
2024-07-10,EH066,17
2021-12-04,EH066,20
2021-07-06,EH066,11
2021-10-01,EH066,7
2023-10-15,EH066,1
2022-12-01,EH066,42
2023-11-24,EH066,87
2022-06-25,EH066,35
2022-04-15,EH066,127
2023-08-29,EH066,48
